Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Public Sample ID,Public Sample Canister ID,Depth,Depth Bottom,Depth Units,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,CEC,CEC Units,Qv,Qv Units,Stress,Porosity,Porosity - Sidewall,Porosity - Whole Core,Permeability - Gas,Permeabiliy - Sidewall,Permeability - Klinkenberg Calculated,Permeability - Klinkenberg,Permeability - Gas Calculated,Permeability - Whole Core (Horizontal),Permeability - Whole Core (Rotated),Permeability - Whole Core (Vertical),Slippage Factor (B),Inertial Resistance Factor (Beta),Alpha,Grain Density,XRD Smectite,XRD Chlorite,XRD Illite,XRD Kaolinite,XRD Mixed-Layer,XRD Mixed-Layer Type,XRD Mixed-Layer Expandable Min,XRD Mixed-Layer Expandable Max,XRD Total Clay
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822334,,,12329,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26.4,34,0,39.6,REG I/S,20,25,8.3
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822335,,,12345.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26.3,44.2,0,29.5,REG I/S,20,25,16.3
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822336,,,12353,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.8,37.8,0,34.4,REG I/S,20,25,22.7
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822337,,,12369,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16.5,39.8,0,43.7,REG I/S,20,25,19.3
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822338,,,12377.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.3,34.2,2.4,49.1,REG I/S,20,25,17.4
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822339,,,12385,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.7,34.5,0,50.8,REG I/S,20,25,18.6
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822340,,,12401,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.3,34,0,54.7,REG I/S,20,25,13.4
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822341,,,12409,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,31.9,0,57.1,REG I/S,20,25,16.2
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822342,,,12417,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.7,31.1,0,59.3,REG I/S,20,25,20.8
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822343,,,12433,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.1,32.8,0,48.1,REG I/S,20,25,21.2
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822344,,,12441,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23.9,29.1,0,46.9,REG I/S,20,25,19.3
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822345,,,12457,,feet,,,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,27,0,34,REG I/S,20,25,18.9
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46823055,,,12257.5,,feet,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,15.2,0,80.9,REG I/S,20,25,4.1
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46823500,,,12361,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46823501,,,12449,,feet,,,,Shelf - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46823502,,,12210,,feet,,,,Shelf - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46823519,,,12426,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46845144,,,12329,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46845205,,,12353,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46845206,,,12433,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46849964,,,12405,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46929050,,,12426,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819468,,,12981,,feet,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33.2,15.7,4,47,REG I/S,20,25,27.6
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819469,,,13071.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.8,29.1,0,59.1,REG I/S,20,25,23.9
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819470,,,13137,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.2,22.1,1.4,69.3,REG I/S,20,25,29.3
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819471,,,13198,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.7,24,3.6,64.6,REG I/S,20,25,23.4
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819472,,,13251,,feet,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33.3,34.4,0,32.3,REG I/S,20,25,5.3
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819613,,,12981,,feet,,,,,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819614,,,13071.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819615,,,13251,,feet,,,,,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819686,,,13138,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46819687,,,13197,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,WLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821603,,,12989,,feet,,,,,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29.2,24.7,2.5,43.6,REG I/S,20,25,22.7
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821604,,,13023.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18.2,32.2,0,49.6,REG I/S,20,25,26.9
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821605,,,13031.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13.7,34.9,0,51.4,REG I/S,20,25,27.7
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821606,,,13039.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,33.3,0,54.6,REG I/S,20,25,29.8
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821607,,,13047,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.1,33,0,55.9,REG I/S,20,25,27.5
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821608,,,13055.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.7,29.8,0,62.5,REG I/S,20,25,31.5
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821609,,,13063.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.8,32.2,0,59,REG I/S,20,25,18.6
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821610,,,13079.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.7,32.5,0,59.8,REG I/S,20,25,28.8
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821611,,,13087,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.5,28.8,0,64.7,REG I/S,20,25,27.1
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821612,,,13094.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,30.2,1.3,60.5,REG I/S,20,25,26
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821613,,,13101,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.8,30.3,1.6,62.3,REG I/S,20,25,27.6
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821614,,,13108.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.7,29.2,1.4,63.7,REG I/S,20,25,21
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821615,,,13115,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.9,27.4,0,61.7,REG I/S,20,25,21.6
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821616,,,13122.5,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,29.5,2.2,61.3,REG I/S,20,25,18.4
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821617,,,13129,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.8,25.4,2.2,63.7,REG I/S,20,25,28
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821618,,,13145,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.2,30.7,0,60,REG I/S,20,25,20.3
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821619,,,13153,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13.3,28.7,0,58,REG I/S,20,25,21.1
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821620,,,13161,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,24.9,2.5,62.6,REG I/S,20,25,23.6
10029798,42311341390000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.229992,-98.657149,Murphy,George Miles #1H,,,Hawkville D1,Gulf Coast,USA,Texas,Mcmullen,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46821621,,,13169,,feet,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.3,24.9,2.2,63.6,REG I/S,20,25,21.2
