Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,CSG - Total (API Units),"CSG - Total, Uranium Free (API Units)",CSG - Uranium (API Units),CSG - Uranium (ppm),CSG - Thorium (API Units),CSG - Thorium (ppm),CSG - Potassium (API Units),CSG - Potassium (percent),CSG - Uranium Normalized,CSG - Thorium Normalized,CSG - Potassium Normalized,Desorption Bath Temperature,Desorption Bath Temperature Units,Estimated Bulk Density (gm/cm^3),Gas Desorbed - First Hour (cm^3),Gas Desorbed - Terminal (cm^3),Gas Desorbed - Terminal Collection Time (hrs),"Lost Gas (USBM Method), Volume (percent)","Lost Gas (USBM Method), Content (scf/ton)","Measured Gas, Volume (percent)","Measured Gas, Content (scf/ton)","Crushed Gas, Volume (percent)","Crushed Gas, Content (scf/ton)","Total, content (scf/ton)",Apparent Diffusivity (sec^-1),Apparent Sorption Time (hours),"Calorific Value, Dry (Btu/ft^3)","Calorific Value, Saturated (Btu/ft^3)","Apparent Sorbed Gas Composition C1 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition C2 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition C3 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition CO2 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition Total (mole percent, adjusted for air)",Methane Langmuir Parameter - Slope,Methane Langmuir Parameter - Intercept,Methane Langmuir Parameter - R2,Methane Langmuir Parameter Variation - Intercept (psi*ton/scf),Methane Langmuir Parameter Variation - Slope (ton/scf),Methane Langmuir Parameter Variation GsL (scf/ton),Methane Langmuir Parameter Variation PL (psia),Methane Langmuir Parameter - Langmuir Volume (scf/ton),Methane Langmuir Parameter - Langmuir Pressure (psia),Methane Langmuir Parameter - Pressure (Midpoint) (psia),Methane Langmuir Parameter - Storage Capacity (scf/ton),Methane Langmuir Parameter - Gibbs Corrected Langmuir Volume (scf/ton),Methane Langmuir Parameter - Gibbs Corrected Langmuir Pressure (psia),Methane Langmuir Parameter - Gibbs Corrected Storage Capacity (scf/ton),Methane Langmuir Parameter - Adsorbed Gas Density (gm/cm^3),Ethane Langmuir Parameter - Slope,Ethane Langmuir Parameter - Intercept,Ethane Langmuir Parameter - R2,Ethane Langmuir Parameter Variation - Intercept (psi*ton/scf),Ethane Langmuir Parameter Variation - Slope (ton/scf),Ethane Langmuir Parameter Variation GsL (scf/ton),Ethane Langmuir Parameter Variation PL (psia),Ethane Langmuir Parameter - Langmuir Volume (scf/ton),Ethane Langmuir Parameter - Langmuir Pressure (psia),Ethane Langmuir Parameter - Pressure (Midpoint) (psia),Ethane Langmuir Parameter - Storage Capacity (scf/ton),Nitrogen Langmuir Parameter - Slope,Nitrogen Langmuir Parameter - Intercept,Nitrogen Langmuir Parameter - R2,Nitrogen Langmuir Parameter Variation - Intercept (psi*ton/scf),Nitrogen Langmuir Parameter Variation - Slope (ton/scf),Nitrogen Langmuir Parameter Variation GsL (scf/ton),Nitrogen Langmuir Parameter Variation PL (psia),Nitrogen Langmuir Parameter - Langmuir Volume (scf/ton),Nitrogen Langmuir Parameter - Langmuir Pressure (psia),Nitrogen Langmuir Parameter - Pressure (Midpoint) (psia),Nitrogen Langmuir Parameter - Storage Capacity (scf/ton),Mixture Langmuir Parameter - Slope,Mixture Langmuir Parameter - Intercept,Mixture Langmuir Parameter - R2,Mixture Langmuir Parameter - Langmuir Volume (scf/ton),Mixture Langmuir Parameter - Langmuir Pressure (psia),Mixture Langmuir Parameter - Pressure (Midpoint) (psia),Mixture Langmuir Parameter - Storage Capacity (scf/ton),QRP Water Saturation (percent),QRP Total Porosity (percent),QRP Pore Volume (cm^3) - Fluid (NMR),QRP Pore Volume (cm^3) - Gas (He),QRP Pore Volume (cm^3) - Total,GSC Combustible Gas Content,GSC Gas Filled Porosity (percent),GSC Bulk Density (gm/cm^3),GSC Permeability NCS (psi),GSC Permeability Fresh-State Pulse-Decay Permeability (Keg) (md),"Porosity - Total (percent, 800 psi NCS)","Permeability - Klinkenberg (md, 800 psi NCS)",Grain Density (gm/cm^3),"Porosity - Total (percent at NCS, as received samples)","Permeability - Klinkenberg (md at NCS, as received samples)","NCS (psi, as received samples)","Porosity - Total (percent at NCS, dried samples)","Permeability - Klinkenberg (md at NCS, dried samples)","NCS (psi, dried samples)",Sample drying method,GRI Oil Density Used for Calculations (gm/cm^3),GRI Matrix Permeability (md),GRI Matrix Permeability - Absolute (md),GRI Bulk Density (gm/cm^3),GRI Grain Density (gm/cm^3),GRI Total Porosity (percent),GRI Gas Filled Porosity (percent),GRI Hydrocarbon Filled Porosity (percent),GRI Water Filled Porosity (percent),GRI Saturations - Sg (percent),GRI Saturations - So (percent Vp),GRI Saturations - So (percent Vb),GRI Saturations - Sw (percent),GRI Saturations - OBM Filtrate (percent),GRI Saturations Total,GRI Critical Gas Saturation (percent),GRI Critical Wetting Phase Saturation (percent),GRI Corey Type Parameter,GRI Matrix Permeability - Dry Gas Basis (md),GRI Data Source,TRA Saturations - Gas,TRA Saturations - Oil,TRA Saturations - Water,TRA Saturations - Bound Hydrocarbon,TRA Saturations - Bound Clay Water,TRA Saturations - Units,TRA Porosity,TRA Porosity - Gas Filled,TRA Porosity - Units,TRA Permeability - Pressure Decay,TRA Permeability - Units,TRA Density - Dry Grain,TRA Density - Grain,TRA Density - Bulk,TRA Density - Units,TRA Data Source,XRD Bulk Rock Quartz (weight percent),XRD Bulk Rock K-Feldspar (weight percent),XRD Bulk Rock Plagioclase (weight percent),XRD Bulk Rock Calcite (weight percent),XRD Bulk Rock Dolomite (weight percent),XRD Bulk Rock Siderite (weight percent),XRD Bulk Rock Pyrite (weight percent),XRD Bulk Rock Marcasite (weight percent),XRD Bulk Rock Fluorapatite (weight percent),XRD Bulk Rock Gypsum (weight percent),XRD Bulk Rock Sphalerite (weight percent),XRD Bulk Rock Barite (weight percent),XRD Bulk Rock Other (weight percent),XRD Bulk Rock Total Clay (weight percent),XRD Clay Fraction Kaolinite (weight percent),XRD Clay Fraction Illite (weight percent),XRD Clay Fraction Chlorite (weight percent),XRD Clay Fraction Smectite (weight percent),XRD Clay Fraction Mixed-Layer (weight percent),XRD Clay Fraction Mixed-Layer Type,XRD Clay Fraction Mixed-Layer Expanable Clay (percent) - Minimum,XRD Clay Fraction Mixed-Layer Expanable Clay (percent) - Maximum,XRD Bulk Rock Quartz (volume percent),XRD Bulk Rock K-Feldspar (volume percent),XRD Bulk Rock Plagioclase (volume percent),XRD Bulk Rock Calcite (volume percent),XRD Bulk Rock Dolomite (volume percent),XRD Bulk Rock Siderite (volume percent),XRD Bulk Rock Pyrite (volume percent),XRD Bulk Rock Marcasite (volume percent),XRD Bulk Rock Fluorapatite (volume percent),XRD Bulk Rock Gypsum (volume percent),XRD Bulk Rock Sphalerite (volume percent),XRD Bulk Rock Barite (volume percent),XRD Bulk Rock Other (volume percent),XRD Bulk Rock Vclay (volume percent),XRD Bulk Rock Kerogen (volume percent),"XRD CEC fixed, calculated","XRD Qv, calculated","XRD Clay-Bound Water, calculated",XRD Calculated Grain Density (gm/cm^3),Static Confining Stress (psi),Static Compressive Strength (10^3 psi),Static Youngs Modulus (10^6 psi),Static Poissons Ratio,Confining Stress 1 - Confining Stress (psi),Confining Stress 1 - Compressive Strength (10^3 psi),Confining Stress 2 - Confining Stress (psi),Confining Stress 2 - Compressive Strength (10^3 psi),Confining Stress 3 - Confining Stress (psi),Confining Stress 3 - Compressive Strength (10^3 psi),Confining Stress 4 - Confining Stress (psi),Confining Stress 4 - Compressive Strength (10^3 psi),Mohr-Coulomb - Slope s1 vx s3,Mohr-Coulomb - UCS (psi),Mohr-Coulomb - Linear Cohesion (psi),Mohr-Coulomb - Angle of Internal Friction (deg),Mohr-Coulomb - Coefficient Internal Friction,Axial Pressure (psi) - Reservoir NCS,Bulk Density (g/cm^3) - Reservoir NCS,Velocity - Vp (ft/sec) - Reservoir NCS,Velocity - Vs (ft/sec) - Reservoir NCS,Poissons Ratio - Reservoir NCS,Dynamic Moduli x 10^6 psi - Bulk (K) - Reservoir NCS,Dynamic Moduli x 10^6 psi - Youngs (E) - Reservoir NCS,Dynamic Moduli x 10^6 psi - Shear (G) - Reservoir NCS,Axial Pressure (psi) - High Axial Pressure,Velocity - Vp (ft/sec) - High Axial Pressure,Velocity - Vs (ft/sec) - High Axial Pressure,Poissons Ratio - High Axial Pressure,Dynamic Moduli x 10^6 psi - Bulk (K) - High Axial Pressure,Dynamic Moduli x 10^6 psi - Youngs (E) - High Axial Pressure,Dynamic Moduli x 10^6 psi - Shear (G) - High Axial Pressure,Proppant Embedment (20/40 Econoprop) At 10000 psi (mm),Leco TOC (wt percent),"Leco TOC, Isotherm Sample (wt percent)",Hydrocarbon - S1 (mg/g),Hydrocarbon - S2 (mg/g),CO2 - S3 (mg/g),S2/S3 Ratio,RTI (percent Vbo),Production Index,Tmax (degrees C),H Index,O2 Index,Normalized Oil Content,Ro Calculated (percent),Ro Measured (percent),Ro Measurements,Ro Confidence,TOC Sample State (non isotherm sample),TOC Data Source (non isotherm sample),TOC Instrument Type (non isotherm sample),Amorphinite - White Light - Content,Amorphinite - UV Fluorescence - Content,Amorphinite - UV Fluorescence - Color,Algae - UV Fluorescence - Content,Algae - UV Fluorescence - Color,Spores - UV Fluorescence - Content,Spores - UV Fluorescence - Color,Other - UV Fluorescence - Form,Other - UV Fluorescence - Content,Other - UV Fluorescence - Color,Bitumen,Phytoclasts Composition - Liptinite - Content,Phytoclasts Composition (percent) - Liptinite - Algae,Phytoclasts Composition (percent) - Liptinite -Spores,Phytoclasts Composition (percent) - Liptinite - Cuticle,Phytoclasts Composition (percent) - Liptinite - Resin,Phytoclasts Composition (percent) - Vitr,Phytoclasts - Inert Reworked,Isotopes - Del 13C Methane,Isotopes - Del D Methane
10043986,42395317220000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,31.057933,-96.277228,Encana,Lily Hoppess Unit 1,,,Hilltop Resort,Gulf Coast,USA,Texas,Robertson,"Cretaceous, Late","Cretaceous, Late",,,327,feet,,,327,,,99.67,46855219,1005070900,,,6723,6739,,feet,6723,,2049.17,,Eagle Ford,Eagle Ford Shale,,Deltaic - Prodelta,WLC,,,,,,,,,,,,,,,94.08,,17.44,2.18,26.96,6.74,25.92,1.62,0.248,0.3834,0.3686,,,,,,,,,,,,,,,,,,,,,,,0.0321,42.9331,0.9977,4.2536,0.0021,2.0932,43.31,31.17,1338.26,3214,22.01,40.2,1791.76,25.81,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044074,42255316690000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.89942,-97.697687,Pioneer,Long Gas Unit 1 #1,,,Eagle Ridge,Gulf Coast,USA,Texas,Karnes,"Cretaceous, Late","Cretaceous, Late",361,,336,feet,361,,336,110.03,,102.41,46854271,,,,13563.5,13592.5,,feet,13563.5,,4134.15,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,68.661,,11.8,1.475,8.32,2.08,18.96,1.185,0.3019,0.2129,0.4852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.00000502,0.000455,2.386,2.626,10.85,5.92193,,2.24812,79.28,,,20.72,24.7,100,20,0,5.3,9.29069E-05,Core Laboratories,,,,,,,,,,,,,,,,,15.6,0,4.9,59.8,0,0,4.2,0.9,0,0,0,0,0,14.7,0,43,9,0,48,REG I/S,10,20,14.4,0,4.5,53.8,0,0,2,0.5,0,0,0,0,0,13.4,11.4,4.34,0.94,3.42,2.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,,0.57,1.68,0.28,6,0.151,0.253,483,32,5,11,1.53,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10044342,42283323330000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.511574,-98.915425,Matador Resources,Martin Ranch #1H,,,Eagleville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",368,,343,feet,368,,343,112.17,,104.55,46873062,1005351200,,,9170,9183.5,,feet,9170,,2795.02,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,71.5,,7.44,0.93,28.2,7.05,17.44,1.09,0.1402,0.5313,0.3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,13.632,1.832,0.225,,,,,,,,,,,,,,2190,2.573,13329,7792,0.24,3.354237,5.223808,2.105632,8000,14183,7921,0.273,4.075248,5.541055,2.175717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044342,42283323330000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.511574,-98.915425,Matador Resources,Martin Ranch #1H,,,Eagleville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",368,,343,feet,368,,343,112.17,,104.55,46873063,,,,9251.5,9265.5,,feet,9251.5,,2819.86,,Eagle Ford,Eagle Ford Shale,,Shelf - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,58.144,,5.168,0.646,24.896,6.224,18.496,1.156,0.1064,0.5127,0.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,22.031,2.104,0.202,,,,,,,,,,,,,,2190,2.391,14292,8575,0.219,3.423167,5.776595,2.369885,10000,14891,8885,0.224,3.754517,6.226587,2.544381,0.1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044342,42283323330000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.511574,-98.915425,Matador Resources,Martin Ranch #1H,,,Eagleville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",368,,343,feet,368,,343,112.17,,104.55,46873064,,,,9302.5,9316.5,,feet,9302.5,,2835.4,,,,,Shelf - Unspecified,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,16.071,6.532,0.259,0,2.416,1095,6.994,2190,16.071,3285,24.189,6.794,1258,241,48.02,1.11,1000,2.677,16834,8895,0.306,6.420509,7.459922,2.85525,22000,19295,10183,0.307,8.446314,9.781339,3.741933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874843,,,,12920,,,feet,12920,,3938.02,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,2.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,0.8,4.9,35.7,1.4,0,3.3,0,0,0,0,0,0,33.1,0,39.2,9.3,0,51.5,REG I/S,20,25,20,0.8,4.8,33.6,1.3,0,1.7,0,0,0,0,0,0,31.6,6.2,11.05,,,2.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,0.58,1.57,0.16,9.8125,,0.27,473,57,6,21,1.35,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874844,,,,12926,,,feet,12926,,3939.84,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,1,5.9,38.9,1.2,0,2.8,1.1,0,0,0,0,0,30.7,0,37.4,5.6,0,57.1,REG I/S,20,25,17.9,1,5.8,37,1.1,0,1.4,0.6,0,0,0,0,0,29.7,5.6,10.85,,,2.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,0.54,1.34,0.16,8.375,,0.287,476,54,6,22,1.41,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10157586,42127339590000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.594997,-99.409758,Hess,Cenizo Ranch A 2H Pilot,,,Eagleville,Gulf Coast,USA,Texas,Dimmit,,,,,543,feet,,,543,,,165.51,46896728,,,,7212.1,,,feet,7212.1,,2198.25,,,,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0,0.5,83,2,0,1.7,0,0,0,0,0,0,9,0,35.8,0,0,64.2,REG I/S,15,25,3.8,0,0.5,82.4,1.8,0,0.9,0,0,0,0,0,0,9.3,1.3,3.29,,,2.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,0.07,0.47,0.26,1.807692308,,0.13,,81,45,12,,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10045341,42479410940000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.810113,-99.488464,Lewis Petroleum Group,Chamberlain State 1496 GU 5H,,,Hawkville,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",738,,716,feet,738,,716,224.94,,218.24,46896926,,BP-LCS-06,1014,11998,12016,,feet,11998,,3656.99,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,WLC,,,,,,,,,,,,,,,64.452,,16.032,2.004,45.48,11.37,28.512,1.782,0.1781,0.5052,0.3167,,,,,,,,,,,,,,,,,,,,,,,0.0084,36.376,0.9994,1.4226,0.0003,4.1094,19.43,118.59,4313.76,8734,79.38,225.42,8481.73,114.36,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874845,,,,12932,,,feet,12932,,3941.67,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,2.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,1.1,5.9,24.8,1,0,3.4,0.8,0,0,0,0,0,40.3,0,38.2,3.9,0,57.9,REG I/S,20,25,21.9,1.1,5.7,23.4,0.9,0,1.7,0.4,0,0,0,0,0,38.7,6.2,14.45,,,2.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,0.53,1.71,0.17,10.05882353,,0.237,478,62,6,19,1.44,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874846,,,,12938,,,feet,12938,,3943.5,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,2.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,1.1,6.1,27.3,1.3,0,3.4,1.1,0,0,0,0,0,38.4,1.7,35.6,7.2,0,55.5,REG I/S,20,25,20.4,1,5.9,25.6,1.1,0,1.7,0.6,0,0,0,0,0,36.6,7,13.18,,,2.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,0.53,1.9,0.19,10,,0.218,474,60,6,17,1.37,1.02,5,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874847,,,,12944,,,feet,12944,,3945.33,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,0,0.7,81.5,0.7,0,0.6,0,0,0,0,0,0,8.4,0,31.4,9.9,0,58.7,REG I/S,20,25,8.2,0,0.7,80,0.6,0,0.3,0,0,0,0,0,0,8.4,1.8,2.92,,,2.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,0.13,0.44,0.12,3.666666667,,0.228,,56,15,17,,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874848,,,,12950,,,feet,12950,,3947.16,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,2.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,0.6,4,37.5,1.8,0,2.5,1.1,0,0,0,0,0,30.3,2.2,37.3,8.1,0,52.4,REG I/S,20,25,21.1,0.6,3.8,34.9,1.6,0,1.3,0.6,0,0,0,0,0,28.7,7.5,10.12,,,2.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,,0.68,2.39,0.19,12.57894737,,0.221,478,71,6,20,1.44,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874849,,,,12956,,,feet,12956,,3948.99,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,2.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,0,4.2,36.6,2.7,0,2.9,0.9,0,0,0,0,0,31.1,3.9,34.9,10.1,0,51,REG I/S,20,25,20.6,0,4,34.3,2.3,0,1.5,0.5,0,0,0,0,0,29.5,7.2,10.05,,,2.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,,0.7,2.04,0.17,12,,0.255,477,63,5,22,1.43,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
10046695,42123323870000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,29.269513,-97.297153,Hilcorp,Ann Friar Thomas #1H,,,Eagleville,Gulf Coast,USA,Texas,De Witt,,,330,,305,feet,330,,305,100.58,,92.96,46874850,,,,12962,,,feet,12962,,3950.82,,Eagle Ford,Eagle Ford Shale,,,RWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,2.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.5,3.6,34.2,2.9,0,23.7,0,0,0,0,0,0,20.2,3.5,37.8,14.2,0,44.5,REG I/S,20,25,15.8,0.6,3.8,35.4,2.8,0,13.2,0,0,0,0,0,0,21,7.5,6.1,,,2.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,0.68,2.2,0.16,13.75,,0.236,478,72,5,22,1.44,,,,Extracted,Core Laboratories,,,,,,,,,,,,,,,,,,,,,
