Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Lithology,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,Test Method Code - Dynamic,Test Method - Dynamic,Sample State - Dynamic,Sample State - Static,Porosity (Ambient) - Dynamic,Porosity (Confining Stress) - Dynamic,Porosity Units,Permeability (Ambient) - Dynamic,Permeability (Confining Stress) - Dynamic,Permeability Units,Confining Stress - Dynamic,Confining Stress - Static,Axial Stress - Dynamic,Stress Units - Dynamic,Bulk Density - Dynamic,Grain Density - Dynamic,Density Units,Brine Saturation - Dynamic,Brine Saturation - Static,Brine Saturation Units,Brine Type - Dynamic,Brine Type - Static,Brine Temperature - Dynamic,Brine Temperature units,Brine Resistivity - Dynamic,Brine Resistivity Units,Compressional Velocity - Dynamic,Shear Velocity - Dynamic,Velocity Units - Dynamic,Bulk Modulus - Dynamic,Young's Modulus - Dynamic,Young's Modulus - Static,Shear Modulus - Dynamic,Modulus Units,Poisson's Ratio - Dynamic,Poisson's Ratio - Static,Compressive Strength - Static,Compressive Strength Units,Unconfined Compressive Strength - Dynamic,Unconfined Compressive Strength Units,Unconfined Compressive Strength Notes,Pore Pressure - Static,Pore Pressure Units
10292202,42479416380000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.066925,-99.815007,Fasken Oil and Ranch,Loma Blanca 2H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Webb,,,,,786,feet,,,786,,,239.57,46934901,,,,8234.5,8244,,feet,8234.5,,2509.88,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved sample - Oil based mud,,,,fraction,,,,1880,,6000,psi,2.453,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14658,8215,feet/sec,4129741,5673304,,2231759,psi,0.271,,,,,,,,
10292202,42479416380000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.066925,-99.815007,Fasken Oil and Ranch,Loma Blanca 2H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Webb,,,,,786,feet,,,786,,,239.57,46934898,,,,8111.5,8122,,feet,8111.5,,2472.39,,,,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved sample - Oil based mud,,,,fraction,,,,0,,500,psi,2.587,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,18229,10114,feet/sec,6831577,9114114,,3566756,psi,0.278,,,,,,,,
10292202,42479416380000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.066925,-99.815007,Fasken Oil and Ranch,Loma Blanca 2H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Webb,,,,,786,feet,,,786,,,239.57,46934898,,,,8111.5,8122,,feet,8111.5,,2472.39,,,,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved sample - Oil based mud,,,,fraction,,,,940,,6000,psi,2.587,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,18451,10182,feet/sec,7051694,9262088,,3614923,psi,0.281,,,,,,,,
10292202,42479416380000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.066925,-99.815007,Fasken Oil and Ranch,Loma Blanca 2H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Webb,,,,,786,feet,,,786,,,239.57,46934898,,,,8111.5,8122,,feet,8111.5,,2472.39,,,,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved sample - Oil based mud,,,,fraction,,,,1880,,11000,psi,2.587,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,18633,10237,feet/sec,7234451,9382729,,3654162,psi,0.284,,,,,,,,
10292202,42479416380000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.066925,-99.815007,Fasken Oil and Ranch,Loma Blanca 2H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Webb,,,,,786,feet,,,786,,,239.57,46934898,,,,8111.5,8122,,feet,8111.5,,2472.39,,,,,Shelf - Unspecified,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved sample - Oil based mud,,,,fraction,,,,2820,,23000,psi,2.587,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,19008,10293,feet/sec,7672867,9549602,,3694043,psi,0.293,,,,,,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939235,,,,9480,9484.1,,feet,9480,,2889.5,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,0,,500,psi,2.377,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12925,7964,feet/sec,2643970,4853667,,2032453,psi,0.194,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939235,,,,9480,9484.1,,feet,9480,,2889.5,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,1475,,4000,psi,2.377,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13622,8133,feet/sec,3120252,5185555,,2119986,psi,0.223,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939235,,,,9480,9484.1,,feet,9480,,2889.5,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,2950,,12000,psi,2.377,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14034,8211,feet/sec,3430916,5357472,,2160715,psi,0.24,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939237,,,,9329.5,9334.1,,feet,9329.5,,2843.63,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,0,,500,psi,2.566,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13690,8609,feet/sec,3064792,6014815,,2564061,psi,0.173,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939237,,,,9329.5,9334.1,,feet,9329.5,,2843.63,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,1475,,4000,psi,2.566,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,15436,9177,feet/sec,4358414,7147439,,2913326,psi,0.227,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939237,,,,9329.5,9334.1,,feet,9329.5,,2843.63,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,2950,,9000,psi,2.566,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,16121,9279,feet/sec,5019855,7459889,,2978426,psi,0.252,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939237,,,,9329.5,9334.1,,feet,9329.5,,2843.63,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,4425,,17000,psi,2.566,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,16769,9383,feet/sec,5666790,7748926,,3045733,psi,0.272,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939234,,,,9235,9240.6,,feet,9235,,2814.83,,,,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),Preserved (Oil Base),,,fraction,,,,2950,2950,2950,psi,2.559,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14462,8571,feet/sec,3835222,6229881,3588525,2533978,psi,0.229,0.232,31556,psi,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939234,,,,9235,9240.6,,feet,9235,,2814.83,,,,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,2950,,15000,psi,2.559,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14964,8649,feet/sec,4283029,6446636,,2580429,psi,0.249,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939238,,,,9552,9556.1,,feet,9552,,2911.45,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),Preserved (Oil Base),,,fraction,,,,2950,2950,2950,psi,2.343,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11410,6780,feet/sec,2176742,3563572,1534925,1451973,psi,0.227,0.23,15600,psi,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939238,,,,9552,9556.1,,feet,9552,,2911.45,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,2950,,9000,psi,2.343,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11960,6983,feet/sec,2464503,3824344,,1540371,psi,0.241,,,,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939236,,,,9631.5,9635.6,,feet,9631.5,,2935.68,,,,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),Preserved (Oil Base),,,fraction,,,,2950,2950,2950,psi,2.64,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14910,8720,feet/sec,4302516,6710009,2734486,2705487,psi,0.24,0.246,21862,psi,,psi,,,
10292254,42479417160000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.839439,-99.815017,Fasken Oil and Ranch,La Mesa #1H,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,,,556,feet,,,556,,,169.47,46939236,,,,9631.5,9635.6,,feet,9631.5,,2935.68,,,,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Preserved (Oil Base),,,,fraction,,,,2950,,10000,psi,2.64,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,15757,8795,feet/sec,5164682,7011885,,2752515,psi,0.274,,,,,psi,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803752,,,,7531.5,7534.5,,feet,7531.5,,2295.6,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,2380,2380,2380,psi,2.467,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13935,8297,feet/sec,3404478,5609457,2690000,2288849,psi,0.225,0.25,21811,psi,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803752,,,,7531.5,7534.5,,feet,7531.5,,2295.6,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2380,,9500,psi,2.467,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14680,8501,feet/sec,3962030,5996073,,2402717,psi,0.248,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803757,,,,7629.5,7629.5,,feet,7629.5,,2325.47,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,0,,1500,psi,2.458,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13665,8379,feet/sec,3085751,5577931,,2326607,psi,0.199,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803757,,,,7629.5,7629.5,,feet,7629.5,,2325.47,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1190,,3000,psi,2.458,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14207,8633,feet/sec,3395521,5964168,,2470140,psi,0.207,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803757,,,,7629.5,7629.5,,feet,7629.5,,2325.47,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2380,,5500,psi,2.458,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14817,8823,feet/sec,3836421,6321877,,2579606,psi,0.225,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803757,,,,7629.5,7629.5,,feet,7629.5,,2325.47,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3570,,9000,psi,2.458,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,15310,9054,feet/sec,4145886,6689184,,2716770,psi,0.231,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803756,,,,7611,7611,,feet,7611,,2319.83,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,0,,1500,psi,2.356,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,11583,7528,feet/sec,1860731,4082912,,1799763,psi,0.134,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803756,,,,7611,7611,,feet,7611,,2319.83,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,1190,,3000,psi,2.356,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,12591,7600,feet/sec,2588466,4451426,,1834307,psi,0.213,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803756,,,,7611,7611,,feet,7611,,2319.83,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2380,,5000,psi,2.356,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13002,7733,feet/sec,2836562,4657703,,1899042,psi,0.226,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803756,,,,7611,7611,,feet,7611,,2319.83,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,3570,,9000,psi,2.356,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,13329,7817,feet/sec,3054715,4803812,,1940304,psi,0.238,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803754,,,,7677,7679,,feet,7677,,2339.95,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,0.1161,,fraction,,,,2380,2380,2380,psi,2.303,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,10462,6332,feet/sec,1737714,3014390,900000,1244705,psi,0.211,0.21,10295,psi,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803754,,,,7677,7679,,feet,7677,,2339.95,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,0.1161,,fraction,,,,2380,,5500,psi,2.303,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,10959,6475,feet/sec,1992776,3205889,,1301224,psi,0.232,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803753,,,,7593,7593,,feet,7593,,2314.35,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2380,,1000,psi,2.388,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14559,8633,feet/sec,3624375,5895598,,2398747,psi,0.229,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803753,,,,7593,7593,,feet,7593,,2314.35,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2380,,5000,psi,2.388,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,15258,8936,feet/sec,4065980,6368581,,2570156,psi,0.239,,,,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803755,,,,7707,7710,,feet,7707,,2349.09,,,,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,,,fraction,,,,2380,2380,2380,psi,2.67,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,17020,9881,feet/sec,5741210,8756617,6440000,3514466,psi,0.246,0.26,30335,psi,,,,,
10029567,42479404930000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.068997,-99.924483,St. Mary,Briscoe G #1H,,,Briscoe Ranch,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803755,,,,7707,7710,,feet,7707,,2349.09,,,,,Shelf - Unspecified,,WLC,,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,,,fraction,,,,2380,,14000,psi,2.67,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,17627,10222,feet/sec,6169194,9376713,,3760676,psi,0.247,,,,,,,,
10016189,42479405770000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.922097,-99.866957,St. Mary,Galvan Ranch #5M,,,Galan,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,583,feet,,,583,,,177.7,46813081,,,,8507.5,8515,,feet,8507.5,,2593.09,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,Fresh State,0.0763,,fraction,,,,1870,1870,1870,psi,2.484,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14265,8670,feet/sec,3458012,6076483,2500000,2516913,psi,0.207,0.2,21984,psi,,,,,
10016189,42479405770000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.922097,-99.866957,St. Mary,Galvan Ranch #5M,,,Galan,Maverick,USA,Texas,Webb,"Cretaceous, Late","Cretaceous, Late",,,583,feet,,,583,,,177.7,46813081,,,,8507.5,8515,,feet,8507.5,,2593.09,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,,PLG,vertical,,,,,,,,,,,,,,GMAT,Geomechanics - Dynamic Mechanical Properties (Triaxial),Fresh State,,0.0763,,fraction,,,,1870,,12000,psi,2.484,,gm/cm<sup>3</sup>,,,fraction,,,70,degrees F,,,14743,8869,feet/sec,3765749,6408288,,2634167,psi,0.216,,,,,,,,
