"Uwi","Latitude","Longitude","Core.BulkDensityDynamic.Kriged","Core.CrushedGasContent.Kriged","Core.CsgPotassiumApi.Kriged","Core.CsgThoriumApi.Kriged","Core.CsgUraniumApi.Kriged","Core.GriBulkDensity.Kriged","Core.GriGasFilledPorosity.Kriged","Core.GriMatrixPermeability.Kriged","Core.GriSaturationSg.Kriged","Core.GriSaturationSw.Kriged","Core.GriTotalPorosity.Kriged","Core.GriWaterFilledPorosity.Kriged","Core.NormalizedOil.Kriged","Core.RoCalculated.Kriged","Core.RoMeasured.Kriged","Core.S1.Kriged","Core.ShearVelocityDynamic.Kriged","Core.Toc.Kriged","Core.XrdCalcite.Kriged","Core.XrdClayChlorite.Kriged","Core.XrdClayIllite.Kriged","Core.XrdDolomite.Kriged","Core.XrdMarcasite.Kriged","Core.XrdQuartz.Kriged","Core.XrdTotalClay.Kriged","Log.DPHI.Kriged","Log.GR.Kriged","Log.NPHI.Kriged","Producer.DepthTrueVertical.Joined","Producer.DepthTrueVertical.JoinedMISSING"
"37033270290000",41.12887,-78.45229,2.53805825751193,6.77134457669838,51.0126465694271,49.0623309144749,103.825806690326,2.57062499794292,4.40763072037185,0.000151362457295948,59.7538414678837,41.2743221552097,6.89739714012202,2.48311527389881,2.89199253144121,1.27652232364421,2.16391174936627,0.140864150583788,7522.96839539572,5.2291443063687,10.8035022820406,16.8157919139353,83.262165119714,2.38302917443792,0.172593994982201,38.5354395406061,32.7491111590842,1.0572903635587,114.026295007591,2.42800726084949,7057,0
"37033270300000",41.12882,-78.45226,2.5380599272595,6.77133983692503,51.0126437655331,49.0623309144848,103.825758671281,2.57064279934421,4.40742646391309,0.000151348775921433,59.7524970790174,41.2759792559017,6.89719531631027,2.48313355741253,2.89030708771366,1.27652232365232,2.16398612243126,0.140795088359992,7523.00592704676,5.22896891858896,10.8028789880958,16.8173065595233,83.2605768738994,2.3828338371751,0.172575675893611,38.5355381633059,32.7500151782759,1.05712782430781,114.003393841472,2.42850605892433,7082,0
"37033270310100",40.85027,-78.66035,2.53560795350772,6.92344196033683,51.0567378587653,49.0623309746639,104.129763991906,2.59260934782265,4.31082014422159,0.000130818143471516,61.4766052589672,38.9361399663352,6.65557232310548,2.36734792852738,3.00930430569413,1.27652241914065,2.00126077067198,0.146491596178717,7552.364148013,4.85395511954088,10.8786716550475,17.9959577424311,81.9667406502537,2.0408554670258,0.158186394129783,37.4521095206245,33.553136680793,0.970419268188356,73.8566057952001,6.93266893937914,8160,0
"37033270860000",41.12676,-78.35332,2.54055961679165,6.72351078151213,50.9977559903897,49.0623309126387,103.661614981306,2.57817131166317,4.33502194192469,0.000137263224879946,59.3856738481631,41.6922613816324,6.85039993457035,2.51672348043394,2.87140769557621,1.27652231438284,2.28698968710676,0.140141873187724,7539.33829599777,5.08376820462423,10.4265025933878,17.6191594119553,82.4512594781669,2.36789173177183,0.153279806560108,38.6100608018384,33.3417602181607,1.17579053559225,117.202835667406,3.2898342809591,7678,0
"37033270930000",40.94781,-78.46508,2.54028007134481,6.81329381480396,51.0196385174616,49.0623309513448,103.841723308514,2.60105346904152,4.14551297112847,0.000124914768783223,59.4604497814453,41.4158291569895,6.5803734832666,2.46010131934944,1.87940133852777,1.27652236491567,2.1071161717226,0.0844658951604527,7582.50590596271,4.75554799583222,9.85529889065115,20.0869179256937,79.868334819838,2.12368483461666,0.142796448353955,37.5150816135457,34.9564690503475,0.837803994421939,75.6821254616511,4.92749716262647,7091,0
"37033271360000",41.10518,-78.38783,2.54019571638635,6.74354567619129,51.0032530310433,49.0623309178469,103.716378208675,2.58317884744891,4.26631560823077,0.000137683868346526,58.8358448572039,42.3946253436285,6.77254238918349,2.51132148386035,2.18164670642423,1.27652232197155,2.285103329424,0.111015822856688,7550.45142395351,5.07688701819078,10.3376008316469,17.89578120243,82.1495309233979,2.3137021661465,0.154547920619785,38.633378745454,33.4819849770426,1.05265965022082,110.195086382791,3.0355042392295,7540,0
"37033271960000",40.9479,-78.46509,2.54027861549924,6.81327994368439,51.0196377572285,49.0623309513288,103.841736544223,2.60103947329907,4.14563344331887,0.000124928127770237,59.4606187012887,41.4157096363964,6.58050775615487,2.4601016212872,1.87915906571997,1.27652236489957,2.10709512299641,0.0844658196405448,7582.47803712696,4.75575962788306,9.85568078108427,20.0854540342992,79.869884827362,2.12371993526689,0.142810524726682,37.5156734510294,34.9553112110885,0.837823006579541,75.6741413117042,4.92631784524218,8048,0
"37033271970000",40.94798,-78.4651,2.54027750806458,6.81326146373205,51.0196352338142,49.0623309513131,103.841732531928,2.60102692028123,4.1457374979845,0.000124939844347168,59.4606917156253,41.4157018080004,6.58062864849584,2.46010630210237,1.87889975268367,1.27652236488243,2.10708493986937,0.0844636925296302,7582.45385566116,4.75594931487321,9.85599295074242,20.0841751219939,79.8712429164137,2.12375503462148,0.142822443978713,37.5162416259158,34.9542844986538,0.837838955737064,75.6678645138978,4.92515249198537,8026,0
"37033271980000",40.94794,-78.46509,2.54027807347994,6.81327149204097,51.0196366676921,49.0623309513214,103.841735633823,2.60103347209812,4.14568344268049,0.000124933745944033,59.460658595954,41.4156995762442,6.58056552171136,2.46010357885972,1.87903775096551,1.27652236489155,2.10708970221616,0.0844649330102854,7582.4664249113,4.75585031801114,9.85583194369899,20.0848404685939,79.8705361252852,2.12373648588514,0.142816267743908,37.51594270545,34.9548196277539,0.83783070146607,75.6710842659395,4.92576754806996,8046,0
"37033272060000",41.16232,-78.31428,2.54070904220361,6.69992894768537,50.9916846698483,49.0623309044092,103.602086589263,2.56930186842248,4.45731339867723,0.000138547668227289,60.3046404599605,40.5307911547361,6.9854779655202,2.52128889359021,3.93628831181171,1.2765223042213,2.27406177623579,0.188164824612984,7516.99668642453,5.12201064002346,10.6214369805701,17.0373623141871,83.0553140440508,2.4449906103483,0.153630746824403,38.5381513872629,33.0776993679178,1.37594173227295,122.929067888246,3.79173099158238,7556,0
"37033272210000",41.16231,-78.31435,2.54070791671798,6.69996292856081,50.991694469949,49.062330904414,103.602196438883,2.56930468343795,4.45725356516239,0.000138553203899306,60.3039876245128,40.5316614802661,6.9854064951707,2.5212783556333,3.93588871237696,1.27652230422894,2.27405386727027,0.188143769991779,7517.00449545519,5.12206494007895,10.6215459743068,17.0372982792398,83.0553773649833,2.44498931883654,0.15363974111048,38.5381682929747,33.077609310252,1.37580784803728,122.925658842608,3.79116869943938,7390,0
"37035211550000",41.3692,-77.55975,2.55326716365562,6.33417992081088,50.8892426730614,49.0623307748155,102.050120493239,2.56170424522997,4.94600656166556,0.000107870789408832,64.1383842890203,35.2577568413202,7.52279001196112,2.5967140294756,1.8246386327018,1.27652236069665,2.23507279668111,0.0964497239146501,7435.98305111492,4.89538832246118,6.71968867239272,16.5219270995397,83.4257814813293,2.06261258367019,0.0574576201547971,39.4328517382008,35.7361160537914,1.34787699717501,119.256546133345,2.0464566323881,7948,0
"37035211560000",41.36934,-77.55975,2.55326592074483,6.33417122901482,50.8892454995247,49.0623307747906,102.050156940921,2.5617001718734,4.94616344263709,0.000107879447445681,64.1389938161325,35.2570713205332,7.52298402316846,2.59672952030351,1.82442403628327,1.27652236074767,2.23491017786007,0.096461930005272,7435.90239751161,4.89547672348607,6.71915312481397,16.5196306321139,83.4277600009027,2.0626391768395,0.0574613110812929,39.4321031116065,35.736961528666,1.34766341875267,119.24022521755,2.04597940284912,9850,0
"37035211610000",41.19499,-77.688,2.5525044892898,6.39734681096219,50.9057130080005,49.062330830217,102.297692303241,2.56583107786362,4.64526702088487,9.55394372154208e-05,63.0068746938809,36.690595431918,7.17043167456438,2.56967405790467,2.78925735589477,1.27652230903413,2.46794708553529,0.0917486720389509,7544.92054060256,4.56044673493861,8.15068619609894,18.9365407187763,81.1478875312343,2.30447169378159,0.065337928575173,40.5572043397331,34.1518603013411,1.50827100692457,133.635295850395,3.23517435390111,8322,0
"37035211620000",41.19669,-77.6833,2.55257304401939,6.39553569081216,50.9051372884858,49.062330829039,102.287526084753,2.56578949181162,4.64879580168805,9.5587032697051e-05,63.0155274905087,36.6778722619475,7.17477501065151,2.57038249251166,2.77266879308053,1.27652230931361,2.46716746660393,0.0911354017535692,7544.2047757563,4.56376211836252,8.13112159366358,18.9196026046013,81.1670852584842,2.30074514998416,0.0649096019125285,40.5560413508304,34.1693636486037,1.50813974600817,133.552499162679,3.20838529364539,8502,0
"37035211680000",41.19282,-77.59204,2.55425411425517,6.37978481303729,50.8944894415966,49.0623308172111,102.125324900445,2.56956573346901,4.64585988199163,9.45883202705717e-05,62.718604502743,36.9732826985364,7.18736070810836,2.58706183970008,2.35879210361342,1.27652230515013,2.45302906470337,0.0768691141637515,7550.31616166471,4.64153692297478,7.79123754743996,19.3242898732633,80.8357296731405,2.1182571186689,0.0567929726989965,40.5094737685963,34.40412521148,1.51454958237585,133.352005847125,2.75423196610237,8719,0
"37035211740000",41.19668,-77.68333,2.55257240680446,6.3955448455757,50.9051418163542,49.0623308290454,102.287596667207,2.56578835905663,4.64878481727432,9.55871316083873e-05,63.0155724678702,36.6778426587772,7.17475752566066,2.57037601654414,2.77285709145518,1.27652230931333,2.46717830344175,0.0911411913152823,7544.20646206268,4.56372564344011,8.13129809543466,18.9195395706724,81.1671185350384,2.30081515369457,0.0649130525645723,40.5560847708463,34.1692202924629,1.50814261973496,133.552968640823,3.20858857803363,8262,0
"37035211780000",41.23299,-77.75801,2.55074126238721,6.42193662753427,50.9141647998503,49.0623308346117,102.465939108105,2.56328566794049,4.70470994150739,0.00010127636393052,63.2366544264287,36.4726745179252,7.24458283368851,2.56997338901488,2.78989127502404,1.27652231533126,2.40218140497317,0.114493675547518,7509.86668830702,4.66907490602445,8.23776952388578,18.1240395989482,81.8902166416227,2.29380565394047,0.0751504267176178,40.0967874781773,34.2592157574919,1.54578641991489,134.551000646833,3.61411419971872,7661,0
"37035211800000",41.23315,-77.758,2.55073959677146,6.42190975376469,50.9141636413906,49.0623308345685,102.465898498506,2.56327331910823,4.70500757982063,0.000101290801358406,63.2377771194131,36.4714036283494,7.24494249756483,2.56999804940853,2.78956769800237,1.276522315362,2.40205083844408,0.114518801812552,7509.75622674576,4.66934604718841,8.23747681155461,18.1209147088195,81.8931756899282,2.29383679602318,0.0751557254003348,40.0959681807306,34.2600006946113,1.5458785355159,134.550637386344,3.61411316282257,7677,0
"37035211810000",41.37135,-77.56615,2.55311148359693,6.33667319457417,50.8902123461054,49.0623307753426,102.065037195908,2.56148876044789,4.9462819809975,0.00010806080131439,64.1354572378234,35.2699421617718,7.52435567983913,2.59704617960713,1.8437045100915,1.2765223614368,2.23437534917733,0.0973256310602509,7434.19520219028,4.8920873849461,6.75180226992845,16.4491715748275,83.4900499942477,2.07321249830052,0.0582158254173266,39.4270104370422,35.7234977951072,1.34778051084447,119.130699365255,2.08168662589701,8134,0
"37035211820000",41.36927,-77.55975,2.55326638213463,6.33417651908347,50.8892448073475,49.0623307748019,102.050149411953,2.56170185567295,4.94609397455345,0.000107875708854496,64.1387226737297,35.2573811784113,7.5228987102011,2.59672276038531,1.82453019615434,1.2765223607254,2.23498203802626,0.0964570174331792,7435.93720015259,4.89543569384232,6.71940944092774,16.5206099689086,83.4269174468689,2.06263343688112,0.0574601107252186,39.4324319615892,35.7365787886629,1.34775833787203,119.247409257964,2.04621228598659,8070,0
"37035211840000",41.37136,-77.56627,2.55310883524823,6.33672224544163,50.8902299311435,49.062330775358,102.065309831849,2.561485584415,4.94625213407967,0.000108062499107435,64.1352605316947,35.2703312656235,7.52434226611323,2.59704922323865,1.84411325373261,1.27652236143911,2.23439869601952,0.0973396654981208,7434.17968646113,4.89200701644588,6.75253015427227,16.448315018626,83.4908153213762,2.07340481491956,0.0582293179100824,39.4270672796317,35.7230676973203,1.34783025166066,119.13230052121,2.08246794704655,8126,0
"37035211850000",41.37135,-77.56621,2.55311042492707,6.33669284166034,50.8902193827752,49.0623307753488,102.065146300413,2.56148749430601,4.946269827602,0.000108061468935132,64.1353778441915,35.2700986296136,7.52435004160424,2.59704736735899,1.84386841728589,1.27652236143765,2.23438491926419,0.0973312335597786,7434.18910097622,4.89205510718809,6.75209437731309,16.4488319375279,83.4903535970608,2.07328945042324,0.0582212221662303,39.427034164307,35.7233244816923,1.34780072288216,119.131363166508,2.08200013180789,8068,0
"37035211860000",41.37134,-77.5661,2.55311253538466,6.33665325518985,50.8902052811711,49.0623307753359,102.064927539907,2.56148998346701,4.94629637833234,0.000108060250866684,64.1355443954299,35.2697766248984,7.5243641386619,2.59704528400864,1.84353619641824,1.2765223614367,2.23436336731078,0.097320134636202,7434.20020846349,4.89212099140528,6.75149999649567,16.4494803963856,83.4897726083582,2.07313529678767,0.0582104280412769,39.4269763864957,35.7236845666468,1.34775688135757,119.129781565127,2.08136248721723,8069,0
"37035211940000",41.28402,-77.71276,2.55101320290625,6.39905386309349,50.9088727154852,49.0623308152823,102.368327396188,2.56080074502262,4.79646895852405,0.000104312126046188,63.5786012363514,36.0531482805007,7.35405536616266,2.58010410252548,2.5561784453615,1.27652232829724,2.36046011618272,0.11224709586201,7479.30748203128,4.74147309923789,7.92824866527227,17.3071102827829,82.6760432026549,2.26864463925826,0.0719372772519442,39.9057046945896,34.6417104751171,1.53268281385201,132.398481170381,3.33922649733808,8150,0
"37035211950000",41.28399,-77.7128,2.55101317229966,6.39906359236305,50.9088750305037,49.0623308152927,102.368366385332,2.56080190548619,4.796414601554,0.000104309915919815,63.5784135533953,36.0533763035631,7.35398910405628,2.58009777002837,2.55633316159847,1.2765223282882,2.36049554596782,0.11224681708761,7479.32814974485,4.74141960140829,7.92844840609355,17.3076307764344,82.6755533893229,2.26867241030849,0.0719383327015395,39.9058779373712,34.6414558343003,1.53269742239616,132.400156017922,3.33937096187982,7786,0
"37035211960000",41.28409,-77.7127,2.5510137392508,6.39902385676463,50.9088648290667,49.0623308152569,102.368192469419,2.56079887185459,4.79658427726061,0.000104315953976177,63.5790061823759,36.0526368505388,7.35419396217289,2.58011826435865,2.5557887296203,1.2765223283172,2.3603883810487,0.112242263852865,7479.26694985716,4.74157872924758,7.927715205185,17.3061200322046,82.6769905420879,2.2685709707439,0.071932207629246,39.9053906429832,34.6423089154218,1.53263237484871,132.393882574851,3.33875523264518,8167,0
"37035212170000",41.367,-77.67081,2.55093075869081,6.38153397963551,50.904947555641,49.0623307917303,102.301529026933,2.55855557360715,4.91400230608672,0.000109645404675838,63.9385534822281,35.6251884958506,7.50292356602829,2.59705903760827,2.22932349365312,1.27652235493761,2.26609386623206,0.113271416791,7428.62132573824,4.84826374047333,7.45764506247371,15.9583722447569,83.9022989893445,2.21464098809718,0.070383248652883,39.4776214711437,35.2573165110567,1.4613325710717,126.296660422749,2.97595426085314,7940,0
"37035212180000",41.36703,-77.67079,2.55093056462613,6.38153178271127,50.9049474025141,49.0623307917218,102.301523957384,2.55855471232804,4.91404036068219,0.000109647604912765,63.9386235738655,35.6251196460299,7.50297749311891,2.5970678172871,2.22924265726074,1.27652235495054,2.26605527410206,0.113272523915922,7428.60049454411,4.84828918622308,7.45750917539861,15.9577396574104,83.9028503255919,2.21463737984233,0.0703836087945618,39.4774642101044,35.2575298416043,1.46129295441846,126.293548786762,2.97583867244264,7947,0
"37035212190000",41.22215,-77.70805,2.55182944576235,6.40116448672413,50.9079574068668,49.0623308278678,102.344841202855,2.56410220509793,4.69149436903692,9.85147095602924e-05,63.204204625984,36.4747328799579,7.22520186411187,2.57107479553218,2.74479776291311,1.27652231453831,2.43276928043687,0.10072114254431,7523.8060305143,4.61807337833415,8.11111952272855,18.4302533193658,81.6246773118848,2.29980809256948,0.0686246046963677,40.3365477682706,34.2773896010394,1.51882077847092,133.439639078448,3.32040582232614,7402,0
"37035212210000",41.22218,-77.70796,2.5518308172278,6.40112103637435,50.9079455225899,49.0623308278414,102.344620186542,2.56410036415945,4.69157796495474,9.8515527187038e-05,63.2045072614633,36.4743227627011,7.22529872725345,2.57108681351656,2.74450683140608,1.27652231454788,2.43275737817004,0.100707224518827,7523.78898475164,4.61811569759778,8.11069807407341,18.4297621094097,81.6251983630927,2.29977497582743,0.0686152162775068,40.3365718694787,34.2777737365321,1.51879878221403,133.436949375857,3.31982675026494,8441,0
"37035212220000",41.22213,-77.7081,2.55182863682111,6.40118850796207,50.9079640638393,49.0623308278818,102.344965622552,2.56410304643509,4.69145369383308,9.85145747190563e-05,63.2040582167677,36.4749361077991,7.22515501153619,2.57106852877212,2.7449490975194,1.27652231453366,2.43277197374152,0.100729575325715,7523.81310263518,4.61805689144066,8.11134363348445,18.4304682566033,81.6244430593261,2.29982461025174,0.0686300197664115,40.3365107173502,34.2771951476005,1.51883400476207,133.441087101876,3.32072845971661,8290,0
"37035212240000",41.22216,-77.70801,2.55183000148757,6.40114481589053,50.9079521437871,49.0623308278551,102.344744031274,2.56410114263592,4.69153920901293,9.85154795509245e-05,63.2043682956433,36.4745172771096,7.2252541568376,2.57108069909536,2.74465464630203,1.27652231454345,2.43275906218404,0.100715780292834,7523.79535064873,4.61810111072704,8.11091806800397,18.4299589852284,81.6249815267115,2.29979112541397,0.0686206427300189,40.336529122636,34.2775856723303,1.51881220569806,133.438374739386,3.32014724336235,8273,0
"37035212270000",41.36923,-77.55975,2.55326677005527,6.33417807067585,50.8892437242689,49.0623307748085,102.050134662385,2.56170303037894,4.94605132866681,0.000107873301127194,64.138557797606,35.2575638186504,7.5228456221062,2.59671848410716,1.82458225501035,1.27652236071134,2.23502634207421,0.0964534232724376,7435.95964388699,4.89541274945297,6.71954426543362,16.5212556767147,83.4263605016687,2.06262279425323,0.0574588633306978,39.4326369546621,35.7363536087379,1.34781625087275,119.251873625006,2.04633004108253,8011,0
"37035212280000",41.38561,-77.54678,2.55339989042358,6.32856242793821,50.8878314735871,49.0623307701636,102.027210827261,2.56158556911189,4.96469897451491,0.000108689349274114,64.1996517069135,35.1775265075563,7.54582443621388,2.5995176540526,1.76802782584368,1.27652236726211,2.21390353146572,0.0963189158529325,7428.36423936811,4.90740514472298,6.59123894004368,16.3209039518372,83.5879361316161,2.05015184858916,0.0565230957870908,39.3517706144441,35.8702726174645,1.31393464058395,116.969906747211,1.90029218188353,7982,0
"37035212290000",41.38565,-77.5468,2.55339899407122,6.32857670577683,50.8878371023829,49.0623307701621,102.027294242583,2.56158437162319,4.96470061548718,0.00010869103147635,64.1995063080582,35.1777754166012,7.54584821138504,2.59953002354893,1.76815097026995,1.27652236727748,2.21388332752177,0.0963227455285471,7428.34665339173,4.90735414464588,6.59138781990138,16.3201294780204,83.5885764689309,2.05023586548183,0.0565273000105848,39.3517438828266,35.8702576131204,1.31387586461422,116.964910887666,1.9003043596015,7959,0
"37035212300000",41.38557,-77.54676,2.55340078822073,6.32854818396243,50.8878258442251,49.0623307701652,102.027127445388,2.56158677351216,4.96469703956133,0.000108687644930748,64.1997972919094,35.1772770714315,7.54580014712289,2.59950514560739,1.767904930099,1.27652236724652,2.21392421871637,0.0963150753190249,7428.38204300985,4.90745633073501,6.59109161824053,16.3216861967295,83.5872896240941,2.0500675662805,0.0565188900317059,39.3517986657284,35.8702853672375,1.31399444083564,116.974974812252,1.90028301849197,7958,0
"37035212310000",41.38553,-77.54673,2.55340169754257,6.32853410077006,50.8878201938706,49.0623307701676,102.027044087594,2.56158802508366,4.96469326851449,0.000108685776270907,64.1999487357107,35.1770177228591,7.54577210640374,2.59949139720504,1.76778262673906,1.2765223672292,2.21394848229738,0.0963111776343873,7428.40147738524,4.9075097697012,6.59095447076839,16.3225303728486,83.5865944249329,2.04998069967752,0.0565146643264779,39.3518348584284,35.8702825007974,1.31406244358966,116.980625028207,1.9002979261582,7979,0
"37035212320000",41.38546,-77.54669,2.5534032182803,6.32851074250573,50.8878107735979,49.0623307701719,102.026905262514,2.56159013542023,4.96468595591641,0.000108682582933376,64.2002020558509,35.1765832667347,7.54572354634388,2.59946797780359,1.76757961159184,1.27652236719955,2.21399063863999,0.0963046436085281,7428.43464305326,4.90759952988346,6.59073133867557,16.323965194954,83.5854136540595,2.04983495392515,0.056507615285069,39.3518997961654,35.8702697751593,1.31417944017823,116.990300526768,1.90033353593988,8003,0
"37035212330000",41.36919,-77.55975,2.55326720364336,6.33418196672263,50.8892428878263,49.0623307748181,102.050124449612,2.56170452325701,4.94599190640894,0.000107870063777798,64.1383259488528,35.2578267425358,7.52277243691671,2.59671269456983,1.82466824486746,1.27652236069219,2.23508781665253,0.0964490023496953,7435.98978665004,4.89537837398818,6.71975501730102,16.5221085594836,83.4256260592845,2.06261531884346,0.0574576464194807,39.4329194039047,35.7360300753349,1.34789709717264,119.258023324465,2.04651919572314,8086,0
"37035212340000",41.36915,-77.55975,2.55326759319118,6.33418361989804,50.8892418166685,49.0623307748248,102.050109903785,2.56170571079462,4.94594857264171,0.000107867624397605,64.1381578954184,35.2580132813739,7.52271857437237,2.5967083902757,1.824721771431,1.27652236067796,2.23513277074449,0.096445372515466,7436.01251992789,4.89535486191372,6.7198929071903,16.5227615009529,83.4250627998275,2.06260488979841,0.057456401211623,39.4331275647171,35.7358010232079,1.34795577446768,119.262543701874,2.04663937189915,7991,0
"37035212350000",41.3855,-77.54671,2.55340229917052,6.32852466567013,50.8878164380386,49.0623307701689,102.026988545876,2.56158884199926,4.96469140142582,0.000108684593878843,64.200046642239,35.1768497154127,7.54575484911203,2.5994827473045,1.76770108697425,1.27652236721834,2.21396327943578,0.0963085969531823,7428.41380157728,4.90754436815092,6.59085935586414,16.3230684968335,83.5861502654907,2.04992389715982,0.0565118563579317,39.3518561415738,35.8702864199082,1.31410450288609,116.984158764799,1.90029826237354,7934,0
"37035212380000",41.35232,-77.67388,2.55102603464067,6.38224039404756,50.9049355858366,49.0623307950163,102.302130784166,2.55895172341282,4.89787384512257,0.00010871365845423,63.903889964724,35.6605270394466,7.48057517379423,2.59375320049214,2.26187983627128,1.2765223499729,2.28167058865154,0.112565727852673,7437.1817926742,4.83619324061629,7.50933881939343,16.2135668858129,83.678807211393,2.21639741042546,0.0701434603938084,39.5450443814549,35.1724473619559,1.47487776496912,127.400031080219,3.01298380838568,7920,0
"37035212400000",41.38015,-77.55565,2.55325645227878,6.33211092645952,50.8889284163169,49.0623307722778,102.044551561267,2.56150280527361,4.95821431023418,0.000108488786667655,64.1800014109382,35.2080587809967,7.53811897593959,2.59839528539418,1.79840021043315,1.27652236500024,2.22158295277193,0.0968804310225143,7430.18044294032,4.90224642558976,6.65754654552098,16.3591961728009,83.5621979130793,2.06021444064806,0.0573202666233738,39.3770902385157,35.8132901024163,1.32761082634373,117.797175321147,1.97838308345776,8039,0
"37035212410000",41.38011,-77.55563,2.55325734931012,6.33209882767699,50.8889232087327,49.0623307722795,102.044473688801,2.56150421059183,4.95819996309433,0.000108486797664738,64.18003313952,35.207960328349,7.53808741657087,2.59838695031015,1.79831486019829,1.2765223649867,2.2216081386379,0.0968755938098591,7430.19996502887,4.90227147686686,6.65744436221079,16.3599385848621,83.5615676597326,2.0601471335164,0.0573161666926483,39.3771790754499,35.8132554142053,1.32765794699182,117.801330911412,1.97833837762152,7995,0
"37035212420000",41.38008,-77.55561,2.55325799455506,6.33209232067751,50.8889198271721,49.0623307722837,102.044424297351,2.56150540629774,4.95817769549587,0.000108484706707034,64.1800281284912,35.207920765784,7.53804828404255,2.59837826068601,1.79827823921872,1.27652236497163,2.22164117368024,0.0968718265116335,7430.22031379671,4.90228590630025,6.65743731963352,16.3606643166915,83.5609576530321,2.06009930425468,0.0573134119063,39.377297017515,35.8131482102348,1.32771758468632,117.806152603863,1.97839356642472,8034,0
"37035212430000",41.38004,-77.55559,2.55325890320593,6.33208063520355,50.8889146463302,49.0623307722862,102.044347112966,2.56150687749453,4.95816008098513,0.000108482526062392,64.1800521944148,35.2078303300674,7.53801217711152,2.59836919234586,1.79819827187813,1.27652236495662,2.22167043310645,0.0968668474707414,7430.24166941021,4.90231017690814,6.65735078492254,16.361463502773,83.5602805603666,2.06003140459112,0.0573093087553282,39.3774009753489,35.8130921795259,1.32777163336923,117.810810908792,1.97836974494964,8000,0
"37035212440000",41.38,-77.55557,2.5532595453188,6.33207405698505,50.8889112638841,49.0623307722902,102.044297627866,2.56150805848305,4.95813849880822,0.000108480482072384,64.1800475519818,35.2077908284241,7.53797414023318,2.59836075353982,1.79816074700077,1.27652236494195,2.22170247158844,0.0968631064573012,7430.26156244779,4.90232449994344,6.65734036165858,16.362173848014,83.55968304716,2.05998393004631,0.0573065575554358,39.377515770164,35.8129898447415,1.3278293610688,117.81549302996,1.97841920869278,7998,0
"37035212450000",41.37996,-77.55555,2.55326019442581,6.33206772610155,50.8889078974788,49.0623307722946,102.044248554789,2.5615092790909,4.95811495312231,0.00010847832283733,64.1800383144676,35.2077561331777,7.53793337003102,2.5983518739571,1.79812645946485,1.2765223649264,2.22173695625021,0.096859279840363,7430.28255705817,4.90233834656862,6.65733932762647,16.3629182995939,83.5590573899706,2.05993610463795,0.0573038042432884,39.3776396526058,35.8128746962104,1.32789123949269,117.820476509566,1.97848118746382,8012,0
"37035212460000",41.40913,-77.56529,2.55280145647382,6.33960375362819,50.8917823508512,49.062330769814,102.085859690715,2.56088739375001,4.9600813238188,0.000109631034962713,64.0640278139247,35.3921311158306,7.55641359846119,2.60823113503861,1.86259306172826,1.27652237631758,2.20501661166044,0.0986268980458381,7418.41806542798,4.86956935422093,6.72074338224102,15.8370254278962,83.986562211542,2.10793095283324,0.0594513480743839,39.3570917659445,35.8288664568806,1.28104407843787,113.974709647962,1.9297316716312,8050,0
"37035212470000",41.40918,-77.5652,2.55280321929591,6.33957340059954,50.891771541607,49.0623307697956,102.085684269731,2.56088973381061,4.96008235934852,0.000109630644292192,64.0637673164525,35.3924083073411,7.55643755905631,2.60825403039768,1.86242869622426,1.27652237634168,2.20497406382705,0.098614838967905,7418.41757720463,4.86951446197906,6.72025731034003,15.8368590921564,83.9865612362248,2.10788105127637,0.0594423112200463,39.3571441205755,35.8291926991928,1.28087342661101,113.964281074062,1.9288046667028,8051,0
"37035212480000",41.40923,-77.56511,2.55280473041727,6.33954741691963,50.8917622821234,49.0623307697799,102.085533994401,2.56089174134969,4.96008306201366,0.000109630305950142,64.0635423994813,35.3926480474555,7.55645797987162,2.60827371010497,1.86228846230366,1.27652237636235,2.20493767344744,0.0986044973196644,7418.41719553541,4.86946706430349,6.71984147010404,15.8367162642909,83.9865602297831,2.10783850200723,0.0594345680807025,39.3571898516313,35.8294714940955,1.28072711132344,113.955343924206,1.92801014783168,8052,0
"37035212490000",41.40507,-77.57217,2.55268487046935,6.34170157063088,50.8925123069462,49.0623307711804,102.097792254324,2.56073597960052,4.95950089859402,0.000109629473537336,64.0804699969549,35.3746010510512,7.55408442615159,2.60657065285277,1.87487157846153,1.27652237445786,2.20853543991843,0.0994425533440775,7418.76233855358,4.87311689327841,6.75613510446531,15.8576197618304,83.9784063379351,2.11122566989153,0.0600614926622662,39.355969117174,35.8032307291377,1.2938784816613,114.791119288722,1.99658682019433,8048,0
"37035212500000",41.40507,-77.57238,2.55268002694052,6.34179344823462,50.8925437437882,49.0623307712093,102.09828398433,2.56073003174725,4.95946131816652,0.000109633066428983,64.0802114812761,35.3751644825534,7.55406897836716,2.60657054463746,1.87553386796342,1.2765223744505,2.2085838115732,0.0994697222107329,7418.73383584216,4.87304603516323,6.75746834527771,15.8562088965589,83.9797455176436,2.11152047785627,0.0600865036371099,39.355995559488,35.8024557601822,1.29405265086223,114.798974347725,1.99823757027614,8086,0
